acc_status,acc_duration,credit_history,purpose,credit_amount,savings_acc,employment_time,installment_rate,gender,other_debtors,residence_time,property,age,installment_plans,housing,num_credits_at_bank,job,num_people_maintenance,phone,foreigner,target
dm_0_to_200,14,credit_paid_so_far,business,1410,dm_500_to_1000,greater_eq_seven,1,male,none,2,real_estate,35,none,own,1,skilled_employee_or_official,1,yes,yes,1
no_acc,15,critical_amount,furniture_or_equipment,3343,dm_less_100,one_to_four,4,male,none,2,unknown_or_no_property,28,none,for_free,1,skilled_employee_or_official,1,yes,yes,1
no_acc,6,credit_paid_so_far,furniture_or_equipment,1543,dm_greater_eq_1000,one_to_four,4,male,none,2,real_estate,33,none,own,1,skilled_employee_or_official,1,no,yes,1
no_acc,48,delay_in_past_credit_payment,radio_or_tv,7238,unknown_or_no_savings,greater_eq_seven,3,male,none,3,car_or_other,32,bank,own,2,skilled_employee_or_official,2,no,yes,1
dm_0_to_200,24,credit_paid_so_far,car_old,11560,dm_less_100,one_to_four,1,female,none,4,car_or_other,23,none,rent,2,self_or_highly_qualified_employee,1,no,yes,0
dm_less_than_0,36,critical_amount,furniture_or_equipment,5371,dm_less_100,one_to_four,3,male,guarantor,2,life_insurance_or_savings_agreement,28,none,own,2,skilled_employee_or_official,1,no,yes,1
dm_0_to_200,60,credit_paid_so_far,education,6288,dm_less_100,one_to_four,4,male,none,4,unknown_or_no_property,42,none,for_free,1,skilled_employee_or_official,1,no,yes,0
no_acc,48,credit_paid_so_far,radio_or_tv,10222,unknown_or_no_savings,four_to_seven,4,male,none,3,car_or_other,37,stores,own,1,skilled_employee_or_official,1,yes,yes,1
no_acc,12,credit_paid_so_far,radio_or_tv,886,unknown_or_no_savings,one_to_four,4,female,none,2,car_or_other,21,none,own,1,skilled_employee_or_official,1,no,yes,1
dm_less_than_0,45,credit_paid_so_far,radio_or_tv,1845,dm_less_100,one_to_four,4,male,none,4,unknown_or_no_property,23,none,for_free,1,skilled_employee_or_official,1,yes,yes,0
dm_0_to_200,6,delay_in_past_credit_payment,car_new,1209,dm_less_100,unemployed,4,male,none,4,life_insurance_or_savings_agreement,47,none,own,1,self_or_highly_qualified_employee,1,yes,yes,0
dm_0_to_200,18,critical_amount,furniture_or_equipment,6361,dm_less_100,greater_eq_seven,2,male,none,1,unknown_or_no_property,41,none,own,1,skilled_employee_or_official,1,yes,yes,1
dm_0_to_200,12,critical_amount,car_old,1860,dm_less_100,unemployed,4,male,none,2,car_or_other,34,none,own,2,self_or_highly_qualified_employee,1,yes,yes,1
dm_0_to_200,24,delay_in_past_credit_payment,car_new,1965,unknown_or_no_savings,one_to_four,4,female,none,4,car_or_other,42,none,rent,2,skilled_employee_or_official,1,yes,yes,1
dm_less_than_0,24,no_credit_this_bank,furniture_or_equipment,3552,dm_less_100,four_to_seven,3,male,none,4,car_or_other,27,bank,own,1,skilled_employee_or_official,1,no,yes,0
dm_0_to_200,24,no_credit_all,business,4241,dm_less_100,one_to_four,1,male,none,4,real_estate,36,none,own,3,unskilled_resident,1,yes,yes,0
dm_greater_eq_200,6,critical_amount,car_new,1323,dm_100_to_500,greater_eq_seven,2,male,none,4,car_or_other,28,none,own,2,skilled_employee_or_official,2,yes,yes,1
no_acc,24,credit_paid_so_far,furniture_or_equipment,3062,dm_500_to_1000,greater_eq_seven,4,male,none,3,unknown_or_no_property,32,none,rent,1,skilled_employee_or_official,1,yes,yes,1
dm_less_than_0,24,credit_paid_so_far,radio_or_tv,1938,dm_less_100,less_one,4,male,none,3,life_insurance_or_savings_agreement,32,none,own,1,skilled_employee_or_official,1,no,yes,0
dm_less_than_0,6,credit_paid_so_far,education,448,dm_less_100,less_one,4,female,none,4,life_insurance_or_savings_agreement,23,none,own,1,skilled_employee_or_official,1,no,yes,0
dm_less_than_0,24,no_credit_this_bank,other,1358,unknown_or_no_savings,greater_eq_seven,4,male,none,3,car_or_other,40,stores,own,1,self_or_highly_qualified_employee,1,yes,yes,0
dm_less_than_0,24,credit_paid_so_far,car_new,1371,unknown_or_no_savings,one_to_four,4,female,none,4,real_estate,25,none,rent,1,skilled_employee_or_official,1,no,yes,0
dm_less_than_0,30,credit_paid_so_far,furniture_or_equipment,3622,dm_greater_eq_1000,greater_eq_seven,4,female,none,4,life_insurance_or_savings_agreement,57,none,rent,2,skilled_employee_or_official,1,yes,yes,1
dm_0_to_200,9,credit_paid_so_far,radio_or_tv,2118,dm_less_100,one_to_four,2,male,none,2,real_estate,37,none,own,1,unskilled_resident,2,no,yes,1
dm_less_than_0,24,delay_in_past_credit_payment,radio_or_tv,1659,dm_less_100,less_one,4,female,none,2,car_or_other,29,none,rent,1,unskilled_resident,1,yes,yes,0
no_acc,60,credit_paid_so_far,radio_or_tv,10144,dm_100_to_500,four_to_seven,2,female,none,4,real_estate,21,none,own,1,skilled_employee_or_official,1,yes,yes,1
no_acc,12,credit_paid_so_far,radio_or_tv,2141,dm_100_to_500,four_to_seven,3,male,none,1,unknown_or_no_property,35,none,own,1,skilled_employee_or_official,1,no,yes,1
no_acc,6,critical_amount,radio_or_tv,1898,unknown_or_no_savings,one_to_four,1,male,none,2,real_estate,34,none,own,2,unskilled_resident,2,no,yes,1
dm_0_to_200,24,credit_paid_so_far,car_new,1246,dm_less_100,less_one,4,male,none,2,real_estate,23,stores,own,1,unskilled_resident,1,no,yes,0
no_acc,12,critical_amount,furniture_or_equipment,5801,unknown_or_no_savings,greater_eq_seven,2,male,none,4,life_insurance_or_savings_agreement,49,none,rent,1,skilled_employee_or_official,1,yes,yes,1
dm_less_than_0,12,credit_paid_so_far,furniture_or_equipment,2578,dm_less_100,unemployed,3,female,none,4,unknown_or_no_property,55,none,for_free,1,self_or_highly_qualified_employee,1,no,yes,1
no_acc,11,critical_amount,car_new,7228,dm_less_100,one_to_four,1,male,none,4,life_insurance_or_savings_agreement,39,none,own,2,unskilled_resident,1,no,yes,1
dm_less_than_0,36,credit_paid_so_far,education,1977,unknown_or_no_savings,greater_eq_seven,4,male,none,4,unknown_or_no_property,40,none,own,1,self_or_highly_qualified_employee,1,yes,yes,0
no_acc,15,credit_paid_so_far,car_old,3029,dm_less_100,four_to_seven,2,male,none,2,car_or_other,33,none,own,1,skilled_employee_or_official,1,no,yes,1
dm_0_to_200,9,credit_paid_so_far,car_new,1549,unknown_or_no_savings,less_one,4,male,none,2,real_estate,35,none,own,1,unemployed_or_unskilled_non_resident,1,no,yes,1
dm_less_than_0,24,critical_amount,car_old,2957,dm_less_100,greater_eq_seven,4,male,none,4,life_insurance_or_savings_agreement,63,none,own,2,skilled_employee_or_official,1,yes,yes,1
dm_less_than_0,30,credit_paid_so_far,car_old,3857,dm_less_100,one_to_four,4,male,none,4,life_insurance_or_savings_agreement,40,none,own,1,self_or_highly_qualified_employee,1,yes,yes,1
dm_0_to_200,27,no_credit_all,business,8318,dm_less_100,greater_eq_seven,2,female,none,4,unknown_or_no_property,42,none,for_free,2,self_or_highly_qualified_employee,1,yes,yes,0
dm_greater_eq_200,10,credit_paid_so_far,car_new,3949,dm_less_100,less_one,1,male,guarantor,1,life_insurance_or_savings_agreement,37,none,own,1,unskilled_resident,2,no,yes,1
dm_0_to_200,15,credit_paid_so_far,radio_or_tv,1444,unknown_or_no_savings,less_one,4,male,none,1,life_insurance_or_savings_agreement,23,none,own,1,skilled_employee_or_official,1,no,yes,1
no_acc,18,delay_in_past_credit_payment,furniture_or_equipment,1808,dm_less_100,four_to_seven,4,female,none,1,real_estate,22,none,own,1,skilled_employee_or_official,1,no,yes,0
no_acc,6,credit_paid_so_far,car_new,3518,dm_less_100,one_to_four,2,male,guarantor,3,life_insurance_or_savings_agreement,26,none,rent,1,skilled_employee_or_official,1,no,yes,1
dm_0_to_200,36,critical_amount,car_old,5800,dm_less_100,one_to_four,3,male,none,4,car_or_other,34,none,own,2,skilled_employee_or_official,1,yes,yes,1
dm_0_to_200,6,no_credit_this_bank,car_new,931,dm_100_to_500,less_one,1,female,none,1,life_insurance_or_savings_agreement,32,stores,own,1,unskilled_resident,1,no,yes,0
dm_less_than_0,6,credit_paid_so_far,car_new,1203,dm_100_to_500,greater_eq_seven,3,male,none,2,life_insurance_or_savings_agreement,43,none,own,1,skilled_employee_or_official,1,yes,yes,1
dm_0_to_200,18,credit_paid_so_far,business,2622,dm_100_to_500,one_to_four,4,male,none,4,car_or_other,34,none,own,1,skilled_employee_or_official,1,no,yes,1
no_acc,15,critical_amount,furniture_or_equipment,1520,unknown_or_no_savings,greater_eq_seven,4,male,none,4,life_insurance_or_savings_agreement,63,none,own,1,skilled_employee_or_official,1,no,yes,1
no_acc,6,credit_paid_so_far,education,1538,dm_less_100,less_one,1,female,none,2,unknown_or_no_property,56,none,own,1,skilled_employee_or_official,1,no,yes,1
dm_less_than_0,47,credit_paid_so_far,car_new,10722,dm_less_100,less_one,1,female,none,1,real_estate,35,none,own,1,unskilled_resident,1,yes,yes,1
dm_0_to_200,12,credit_paid_so_far,repairs,639,dm_less_100,one_to_four,4,male,none,2,car_or_other,30,none,own,1,skilled_employee_or_official,1,no,yes,0
no_acc,18,critical_amount,radio_or_tv,6070,dm_less_100,greater_eq_seven,3,male,none,4,car_or_other,33,none,own,2,skilled_employee_or_official,1,yes,yes,1
no_acc,33,critical_amount,car_old,7253,dm_less_100,four_to_seven,3,male,none,2,car_or_other,35,none,own,2,self_or_highly_qualified_employee,1,yes,yes,1
dm_less_than_0,18,critical_amount,radio_or_tv,1880,dm_less_100,four_to_seven,4,male,none,1,life_insurance_or_savings_agreement,32,none,own,2,self_or_highly_qualified_employee,1,yes,yes,1
no_acc,48,credit_paid_so_far,business,4844,dm_less_100,unemployed,3,male,none,2,car_or_other,33,bank,rent,1,self_or_highly_qualified_employee,1,yes,yes,0
no_acc,12,credit_paid_so_far,business,1542,dm_less_100,four_to_seven,2,male,none,4,car_or_other,36,none,own,1,skilled_employee_or_official,1,yes,yes,1
